A ^at++++=A
documented ^vprf+++xvbnx+=documented
an ^at++++=an
association ^nn++++=association
between ^in++++=between
Sars ^np+++??+=SARS-CoV-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
and ^cc++++=and
demyelinating ^nn+++??+=demyelinating
events ^nns++++=events.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+aux++=be
excluded ^vpsv++agls+xvbnx+=excluded
in ^in++++=in
all ^abn++++=all
patients ^nns++++=patients
presenting ^vwbg+++xvbg+=presenting
with ^in++++=with
Ms ^nn++++=MS
relapses ^nns+++??+=relapses.
. ^zz++++=EXTRAWORD
As ^in++++=As
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
evaluation ^nn++++=evaluation
protocol ^nn++++=protocol,
, ^zz++++=EXTRAWORD
patients ^nns++++=patients
should ^md+nec+++=should
be ^vb+be+aux++=be
assessed ^vpsv++agls+xvbnx+=assessed
for ^in++++=for
typical ^jj+atrb+++=typical
clinical ^jj+atrb+++=clinical
features ^nns++++=features
such ^abl++++=such
as ^ql++++=as
cough ^nn++++=cough,
, ^zz++++=EXTRAWORD
fever ^nn++++=fever,
, ^zz++++=EXTRAWORD
respiratory ^jj+atrb+++=respiratory
symptoms ^nns++++=symptoms,
, ^zz++++=EXTRAWORD
hyposmia ^nn+++??+=hyposmia
or ^cc++++=or
anosmia ^nn+++??+=anosmia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hypogeusia ^nn+++??+=hypogeusia.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
these ^dt+dem+++=these
symptoms ^nns++++=symptoms
are ^vb+ber+aux++=are
present ^vb++++=present,
, ^zz++++=EXTRAWORD
further ^jjb+atrb+++=further
investigations ^nns++++=investigations
including ^in++++=including
chest ^nn++++=chest
computed ^vwbn+++xvbn+=computed
tomography ^nn+++??+=tomography,
, ^zz++++=EXTRAWORD
Sars ^np+++??+=SARS-CoV-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
Rt ^npt++++=RT-PCR,
- ^zz++++=EXTRAWORD
pcr ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and/or
immunological ^nn+++??+=immunological
assays ^nns+++??+=assays
are ^vb+ber+aux++=are
recommended ^vpsv++agls+xvbnx+=recommended.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
should ^md+nec+++=should
be ^vb+be+aux++=be
noted ^vpsv++agls+xvbnx+=noted
that ^tht+vcmp+++=that
the ^ati++++=the
sensitivity ^nn++++=sensitivity
of ^in++++=of
immunological ^nn+++??+=immunological
assays ^nns+++??+=assays
may ^md+pos+++=may
be ^vb+be+aux++=be
reduced ^vpsv++agls+xvbnx+=reduced
in ^in++++=in
Ms ^nn++++=MS
patients ^nns++++=patients
with ^in++++=with
impaired ^vbd+++xvbn+=impaired
humoral ^jj+atrb++??+=humoral
responses ^nns++++=responses
due ^jj++++=due
to ^in+jcmp+++=to
certain ^jj+atrb+++=certain
disease ^nn++++=disease-modifying
- ^zz++++=EXTRAWORD
modifying ^vbg+++xvbg+=EXTRAWORD
drugs ^nns++++=drugs.
. ^zz++++=EXTRAWORD
