A ^at++++=A
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
latter ^ap++++=latter
is ^vbz+bez+vrb++=is
the ^ati++++=the
case ^nn++++=case,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
recognize ^vbi+vprv+++=recognize
that ^tht+vcmp+++=that
genuine ^jj+atrb+++=genuine
reflectivity ^nn+++??+=reflectivity
is ^vbz+bez+aux++=is
achieved ^vpsv++agls+xvbnx+=achieved
through ^in++++=through
substantive ^jj+atrb+++=substantive
criticism ^nn++++=criticism,
, ^zz++++=EXTRAWORD
wherein ^wrb+who+++=wherein
the ^ati++++=the
inconsistencies ^nns++++=inconsistencies
and ^cc++++=and
limitations ^nns++++=limitations
of ^in++++=of
a ^at++++=a
given ^jj+atrb++xvbn+=given
tradition ^nn++++=tradition
can ^md+pos+++=can
be ^vb+be+aux++=be
addressed ^vpsv++agls+xvbnx+=addressed
through ^in++++=through
the ^ati++++=the
acquisition ^nn++++=acquisition
of ^in++++=of
new ^jj+atrb+++=new
conceptual ^jj+atrb+++=conceptual
knowledge ^nn++++=knowledge,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
following ^jj+atrb++xvbg+=following
evaluative ^jj+atrb+++=evaluative
processes ^nns++++=processes,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
enable ^vb++++=enable
social ^jj+atrb+++=social
groups ^nns++++=groups
to ^to++++=to
develop ^vbi++++=develop
a ^at++++=a
unified ^jj+atrb+++=unified
ethical ^jj+atrb+++=ethical
framework ^nn++++=framework.
. ^zz++++=EXTRAWORD
