A ^at++++=A
semantic ^jj+atrb+++=semantic
preference ^nn++++=preference
was ^vbd+bedz+vrb++=was
contrary ^in+cmpx+++=contrary
to ^in"++++=to
the ^ati++++=the
Pas ^&fw++++=PAS,
, ^zz++++=EXTRAWORD
native ^jj+atrb+++=native
speakers ^nns++++=speakers
were ^vbd+bed+aux++=were
more ^rbr++splt++=more
strongly ^rb+amp+++=strongly
influenced ^vpsv++by+xvbn+=influenced
by ^in++++=by
semantic ^jj+atrb+++=semantic
factors ^nns++++=factors.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
learners ^nns++++=learners
were ^vbd+bed+aux++=were
also ^rb++splt++=also
affected ^vpsv++by+xvbnx+=affected
by ^in++++=by
semantics ^nn++++=semantics,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
preferential ^jj+atrb+++=preferential
choice ^nn++++=choice
shifted ^vbd+++xvbn+=shifted
only ^rb+down+++=only
in ^in++++=in
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
pronominal ^nn+++??+=pronominal
cataphora ^nn+++??+=cataphora,
, ^zz++++=EXTRAWORD
with ^in+cmpx+++=with
the ^in"++++=the
exception ^in"++++=exception
of ^in"++++=of
Portuguese ^jj+atrb+++=Portuguese
intermediate ^jj+atrb+++=intermediate
learners ^nns++++=learners,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=did
not ^xnot++not++=not
exhibit ^vb++++=exhibit
a ^at++++=a
clear ^jj+atrb+++=clear
preference ^nn++++=preference;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
subgroup ^nn++++=subgroup
consisted ^vbd+++xvbn+=consisted
of ^in++++=of
only ^rb+down+++=only
four ^cd++++=four
participants ^nns++++=participants.
. ^zz++++=EXTRAWORD
Consistent ^jj++++=Consistent
with ^in++++=with
the ^ati++++=the
findings ^nns++++=findings
for ^in++++=for
Portuguese ^nn++++=Portuguese
biased ^vwbn+++xvbn+=biased
sentences ^nns++++=sentences,
, ^zz++++=EXTRAWORD
Portuguese ^nn++++=Portuguese
speakers ^nns++++=speakers
continued ^vbd+++xvbn+=continued
to ^to++++=to
be ^vbi+vbi+aux++=be
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
the ^ati++++=the
Pas ^&fw++++=PAS
when ^wrb+who+++=when
ellipsis ^vbz+++??+=ellipsis
occurred ^vprf+++xvbn+=occurred
in ^in++++=in
subject ^nn++++=subject
position ^nn++++=position.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
tendency ^nn++++=tendency
to ^to+ncmp+++=to
resolve ^vbi++++=resolve
ellipsis ^nns+++??+=ellipsis
in ^in++++=in
the ^ati++++=the
subject ^nn++++=subject
position ^nn++++=position
of ^in++++=of
subordinate ^jj+atrb+++=subordinate
clauses ^nns++++=clauses
as ^ql++++=as
referring ^jj+++xvbg+=referring
to ^in++++=to
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
the ^ati++++=the
main ^jjb+atrb+++=main
clause ^nn++++=clause
decreased ^vbd+++xvbn+=decreased
in ^in++++=in
cases ^nns++++=cases
of ^in++++=of
zero ^cd++++=zero
cataphora ^nn++++=cataphora,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
this ^dt+pdem+++=this
remained ^vbd+++xvbn+=remained
their ^pp$+pp3+++=their
predominant ^jj+atrb+++=predominant
choice ^nn++++=choice.
. ^zz++++=EXTRAWORD
