A ^at++++=A
) ^zz++++=EXTRAWORD
in ^in++++=in
year ^nn++++=year
\(t\ ^nn+++??+=\(t\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(a_i\ ^nn+++??+=\(A_i\)
) ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
vector ^nn++++=vector
of ^in++++=of
distances ^nns+nom+++=distances
from ^in++++=from
house ^nn++++=house
\(i\ ^nn+++??+=\(i\)
) ^zz++++=EXTRAWORD
to ^in++++=to
each ^dt++++=each
of ^in++++=of
the ^ati++++=the
\(l\ ^nn+++??+=\(l\)
) ^zz++++=EXTRAWORD
amenities ^nns+nom+++=amenities,
, ^zz++++=EXTRAWORD
\(t_i\ ^nn+++??+=\(T_i\)
) ^zz++++=EXTRAWORD
denotes ^vbz+vsua+++=denotes
the ^ati++++=the
distances ^nns+nom+++=distances
from ^in++++=from
house ^nn++++=house
\(i\ ^nn+++??+=\(i\)
) ^zz++++=EXTRAWORD
to ^in++++=to
each ^dt++++=each
of ^in++++=of
the ^ati++++=the
\(m\ ^nn+++??+=\(m\)
) ^zz++++=EXTRAWORD
avenues ^nns++++=avenues
and ^cc++++=and
transportation ^nn+nom+++=transportation
modes ^nns++++=modes,
, ^zz++++=EXTRAWORD
\(d\ ^nn+++??+=\(D\)
) ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
vector ^nn++++=vector
of ^in++++=of
time ^nn++++=time
dummy ^nn++++=dummy
variables ^nns++++=variables,
, ^zz++++=EXTRAWORD
\(\varepsilon_{it}\ ^nn+++??+=\(\varepsilon_{it}\)
is ^vbz+bez+aux++=is
the ^ati++++=the
spatially ^rb++++=spatially
autocorrelated ^xvbn+++xvbn+=autocorrelated
error ^nn++++=error
term ^nn++++=term,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
\(u_{it}\ ^nn+++??+=\(u_{it}\)
is ^vbz+bez+vrb++=is
the ^ati++++=the
random ^jj+atrb+++=random
error ^nn++++=error
term ^nn++++=term.
. ^zz++++=EXTRAWORD
Spatial ^jj+atrb+++=Spatial
lags ^nns++++=lags
are ^vb+ber+aux++=are
constructed ^vpsv++agls+xvbnx+=constructed
using ^vbg+++xvbg+=using
\(w_{ij}\ ^nn+++??+=\(w_{ij}\),
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood
spatial ^jj+atrb+++=spatial
matrix ^nn++++=matrix,
, ^zz++++=EXTRAWORD
subject ^nn++++=subject
to ^in++++=to
the ^ati++++=the
following ^jj+atrb++xvbg+=following
conditions ^nns+nom+++=conditions:
: ^zz++++=EXTRAWORD
( ^zz++++=(a)
a ^at++++=EXTRAWORD
) ^zz++++=EXTRAWORD
\(w_{ij ^nn+++??+=\(w_{ij}
} ^zz++++=EXTRAWORD
= ^zz++++==
0\ ^nn+++??+=0\)
) ^zz++++=EXTRAWORD
for ^in++++=for
\(j ^nn+++??+=\(j
= ^zz++++==
i\ ^nn+++??+=i\);
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
( ^zz++++=(b)
b ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
\(0 ^nn+++??+=\(0
< ^zz++++=<
w_{ij ^nn+++??+=w_{ij}
} ^zz++++=EXTRAWORD
\leq ^nn+++??+=\leq
1\ ^cd++++=1\)
) ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
\(j\ ^nn+++??+=\(j\)
) ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
a ^at++++=a
neighbor ^nn++++=neighbor
of ^in++++=of
\(i\ ^nn+++??+=\(i\);
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
( ^zz++++=(c)
c ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
< ^zz++++=<>,
> ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
generally ^rb+down+splt++=generally
set ^jj++agls+xvbnx+=set
to ^to+jcmp+++=to
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Accordingly ^rb+cnj+++=Accordingly,
, ^zz++++=EXTRAWORD
\(w_{ij}p ^nn+++??+=\(w_{ij}P_{it}\)
represents ^vbz++++=represents
the ^ati++++=the
spatial ^jj+atrb+++=spatial
lag ^nn++++=lag
of ^in++++=of
house ^nn++++=house
prices ^nns++++=prices,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
\(w_{ij}x ^nn+++??+=\(w_{ij}X_{m,i}\)
denotes ^vbz+vsua+++=denotes
the ^ati++++=the
spatial ^jj+atrb+++=spatial
lag ^nn++++=lag
of ^in++++=of
covariates ^nns+nom+++=covariates
( ^zz++++=(\(Z_{kit}\),
\(z_{kit}\ ^nn+++??+=EXTRAWORD
\(a_{li}\ ^nn+++??+=\(A_{li}\),
\(t_{mi}\ ^nn+++??+=\(T_{mi}\)).
The ^ati++++=The
coefficients ^nns++++=coefficients
to ^to++++=to
be ^vbi+vbi+aux++=be
estimated ^vpsv++agls+xvbnx+=estimated
in ^in++++=in
the ^ati++++=the
model ^nn++++=model
are ^vb+ber+vrb++=are
\(\alpha\ ^nn+++??+=\(\alpha\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\rho\ ^nn+++??+=\(\rho\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\theta\ ^nn+++??+=\(\theta\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\tau_p\ ^nn+++??+=\(\tau_p\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\gamma_k\ ^nn+++??+=\(\gamma_k\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\beta_l\ ^nn+++??+=\(\beta_l\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\kappa_o\ ^nn+++??+=\(\kappa_o\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\mu\ ^nn++++=\(\mu\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
\(\lambda\ ^nn++++=\(\lambda\),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
\(\sigma_u\ ^nn++++=\(\sigma_u\).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
