A ^at++++=A
of ^in++++=of
the ^ati++++=the
journal ^nn++++=journal
s ^zz++++=s
editorial ^jj+atrb+++=editorial
board ^nn++++=board.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
authors ^nns++++=authors
were ^vbd+bed+vrb++=were
more ^rbr++++=more
likely ^jj+pred+++=likely
to ^to+jcmp+++=to
have ^vbi++vrb++=have
their ^pp$+pp3+++=their
articles ^nns++++=articles
accepted ^vbd+++xvbn+=accepted
within ^in++++=within
less ^rbr++++=less
than ^in++++=than
three ^cd++++=three
weeks ^nns++++=weeks,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
publication ^nn+nom+++=publication
lag ^nn++++=lag
being ^vwbg+beg++xvbg+=being
even ^rb++++=even
shorter ^jjr++++=shorter
in ^in++++=in
journals ^nns+nom+++=journals
where ^wrb+who+++=where
the ^ati++++=the
most ^ql+emph+++=most
prolific ^jj+atrb+++=prolific
author ^nn++++=author
contributed ^vbd+++xvbn+=contributed
a ^at++++=a
higher ^jjr+atrb+++=higher
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles.
. ^zz++++=EXTRAWORD
As ^in++++=As
noted ^nn++++=noted
by ^in++++=by
Scanff ^np+++??+=Scanff
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2021),
2021 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
legitimate ^jj+atrb+++=legitimate
reasons ^nns++++=reasons
for ^in++++=for
editors ^nns++++=editors
to ^to++++=to
publish ^vbi++++=publish
in ^in++++=in
their ^pp$+pp3+++=their
own ^ap++++=own
journals ^nns+nom+++=journals
and ^cc++++=and
for ^in++++=for
prolific ^jj+atrb+++=prolific
authors ^nns++++=authors
to ^in++++=to
experience ^nn+nom+++=experience
shorter ^jjr+atrb+++=shorter
evaluation ^nn+nom+++=evaluation
times ^nns++++=times,
, ^zz++++=EXTRAWORD
both ^abx++++=both
authorship ^nn+nom+++=authorship
concentration ^nn+nom+++=concentration
indices ^nns++++=indices
can ^md+pos+++=can
serve ^vb++++=serve
as ^ql++++=as
tools ^nns++++=tools
to ^to++++=to
identify ^vbi++++=identify
journals ^nns+nom+++=journals
that ^tht+rel+obj++=that
may ^md+pos+++=may
exhibit ^vb++++=exhibit
endogenous ^jj+atrb+++=endogenous
practices ^nns++++=practices,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
referred ^vbd+++xvbn+=referred
to ^in++++=to
as ^ql++++=as
self ^nn++++=self-promotion
- ^zz++++=EXTRAWORD
promotion ^nn+nom+++=EXTRAWORD
journals ^nns+nom+++=journals
( ^zz++++=(Locher
locher ^jjr++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021)
) ^zz++++=EXTRAWORD
or ^cc++++=or
nepotistic ^jj+atrb+++=nepotistic
journals ^nns+nom+++=journals
( ^zz++++=(Scanff
scanff ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
