A ^at++++=A
( ^zz++++=(Balde
balde ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020;
; ^zz++++=EXTRAWORD
Bridi ^np+++??+=Bridi,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lower ^jjr+atrb+++=lower
likelihood ^nn+nom+++=likelihood
of ^in++++=of
remote ^jj+atrb+++=remote
work ^nn++++=work
among ^in++++=among
informal ^jj+atrb+++=informal
workers ^nns+nom+++=workers
is ^vbz+bez+aux++=is
attributed ^vpsv++agls+xvbnx+=attributed
to ^in++++=to
the ^ati++++=the
nature ^nn++++=nature
of ^in++++=of
tasks ^nns++++=tasks
predominant ^jj++++=predominant
in ^in++++=in
informal ^jj+atrb+++=informal
employment ^nn+nom+++=employment,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
more ^rbr++++=more
likely ^jj+pred+++=likely
to ^to+jcmp+++=to
involve ^vbi++++=involve
physical ^jj++++=physical,
, ^zz++++=EXTRAWORD
manual ^jj++++=manual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
contact ^nn++++=contact-intensive
- ^zz++++=EXTRAWORD
intensive ^jj+atrb+++=EXTRAWORD
activities ^nns+nom+++=activities
( ^zz++++=(Hatayama
hatayama ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020;
; ^zz++++=EXTRAWORD
Garrote ^np+++??+=Garrote
Sanchez ^np+++??+=Sanchez
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
accounting ^xvbg+++xvbg+=accounting
for ^in++++=for
fixed ^xvbn+++xvbn+=fixed
effects ^nns++++=effects
related ^vbd+++xvbn+=related
to ^in++++=to
types ^nns++++=types
of ^in++++=of
work ^nn++++=work,
, ^zz++++=EXTRAWORD
the ^ati++++=the
results ^nns++++=results
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
holding ^vbg+vprv+tht0+xvbg+=holding
a ^at++++=a
formal ^jj+atrb+++=formal
contract ^nn++++=contract
is ^vbz+bez+aux++=is
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
a ^at++++=a
slight ^jj+atrb+++=slight
reduction ^nn+nom+++=reduction
in ^in++++=in
the ^ati++++=the
probability ^nn+nom+++=probability
of ^in++++=of
remote ^jj+atrb+++=remote
work ^nn++++=work.
. ^zz++++=EXTRAWORD
