A ^at++++=A
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
annotations ^nns+nom+++=annotations,
, ^zz++++=EXTRAWORD
transcriptions ^nns+nom+++=transcriptions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
interlinear ^vb+++??+=interlinear
glossed ^vbd+++xvbn+=glossed
texts ^nns++++=texts,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
analyses ^nns++++=analyses
or ^cc++++=or
academic ^jj+atrb+++=academic
outputs ^nns+++??+=outputs
( ^zz++++=(steps
steps ^nns++++=EXTRAWORD
2 ^zz++++=2
and ^cc++++=and
3 ^zz++++=3
in ^in++++=in
Figure ^nn++++=Figure
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
added ^vpsv++agls+xvbnx+=added
subsequently ^rb+tm+++=subsequently
once ^rb+tm+++=once
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
finalized ^vpsv++agls+xvbnx+=finalized
( ^zz++++=(Robinson,
robinson ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2006 ^cd++++=2006;
; ^zz++++=EXTRAWORD
Nathan ^np++++=Nathan,
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013;
; ^zz++++=EXTRAWORD
Kung ^np+++??+=Kung
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
Figure ^nn++++=Figure
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
steps ^nns++++=steps
are ^vb+ber+aux++=are
conceptualized ^vpsv++agls+xvbnx+=conceptualized
as ^in++++=as
successive ^jj+atrb+++=successive
waves ^nns++++=waves
of ^in++++=of
archiving ^xvbg+++xvbg+=archiving.
. ^zz++++=EXTRAWORD
Step ^vb++++=Step
1 ^zz++++=1,
, ^zz++++=EXTRAWORD
involving ^vbg+++xvbg+=involving
the ^ati++++=the
archiving ^jj+++xvbg+=archiving
of ^in++++=of
primary ^jj+atrb+++=primary
data ^nns++++=data
and ^cc++++=and
associated ^vbd+++xvbn+=associated
metadata ^nn+++??+=metadata,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
occur ^vb++++=occur
immediately ^rb+tm+++=immediately
after ^in++++=after
the ^ati++++=the
completion ^nn+nom+++=completion
of ^in++++=of
fieldwork ^nn+++??+=fieldwork
or ^cc++++=or
data ^nns++++=data
collection ^nn+nom+++=collection,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
concurrently ^rb++++=concurrently
with ^in++++=with
these ^dt+dem+++=these
activities ^nns+nom+++=activities.
. ^zz++++=EXTRAWORD
Step ^vb++++=Step
2 ^zz++++=2,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
pertains ^nns+++??+=pertains
to ^in++++=to
the ^ati++++=the
archiving ^jj+++xvbg+=archiving
of ^in++++=of
secondary ^jj+atrb+++=secondary
data ^nns++++=data
and ^cc++++=and
relevant ^jj+atrb+++=relevant
metadata ^nn+++??+=metadata,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
be ^vb+be+aux++=be
conducted ^vpsv++agls+xvbnx+=conducted
iteratively ^jj++++=iteratively
as ^ql++++=as
transcriptions ^nns+nom+++=transcriptions
and ^cc++++=and
translations ^nns+nom+++=translations
are ^vb+ber+aux++=are
completed ^vpsv++agls+xvbnx+=completed.
. ^zz++++=EXTRAWORD
Step ^vb++++=Step
3 ^zz++++=3,
, ^zz++++=EXTRAWORD
involving ^vbg+++xvbg+=involving
the ^ati++++=the
archiving ^jj+++xvbg+=archiving
of ^in++++=of
finalized ^jj+atrb++xvbn+=finalized
analyses ^nns++++=analyses
and ^cc++++=and
academic ^jj+atrb+++=academic
outputs ^nns+++??+=outputs
along ^in++++=along
with ^in"++++=with
their ^pp$+pp3+++=their
metadata ^nn+++??+=metadata,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
also ^rb++++=also
be ^vb+be+aux++=be
performed ^vpsv++agls+xvbnx+=performed
iteratively ^jj++++=iteratively
and ^cc++++=and
may ^md+pos+++=may
extend ^vb++++=extend
well ^jj+pred+++=well
into ^in++++=into
the ^ati++++=the
future ^nn++++=future.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
approach ^nn++++=approach
acknowledges ^vbz++++=acknowledges
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
rarely ^rb++++=rarely
an ^at++++=an
optimal ^jj+atrb+++=optimal
time ^nn++++=time
for ^in++++=for
researchers ^nns+nom+++=researchers
to ^in++++=to
archive ^jj+atrb+++=archive
language ^nn+nom+++=language
documentation ^nn+nom+++=documentation
data ^nns++++=data.
. ^zz++++=EXTRAWORD
Delays ^nns++++=Delays
between ^in++++=between
data ^nns++++=data
collection ^nn+nom+++=collection
and ^cc++++=and
archiving ^nvbg+++xvbg+=archiving,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
the ^ati++++=the
accumulation ^nn+nom+++=accumulation
of ^in++++=of
digital ^jj+atrb+++=digital
files ^nns++++=files
and ^cc++++=and
physical ^jj+atrb+++=physical
materials ^nns+nom+++=materials,
, ^zz++++=EXTRAWORD
tend ^vb++++=tend
to ^to+vcmp+++=to
increase ^vbi++++=increase
the ^ati++++=the
complexity ^nn+nom+++=complexity
and ^cc++++=and
duration ^nn+nom+++=duration
of ^in++++=of
the ^ati++++=the
archiving ^jj+atrb++xvbg+=archiving
process ^nns+nom+++=process.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
organizing ^jj+atrb++xvbg+=organizing
materials ^nns+nom+++=materials
and ^cc++++=and
ensuring ^vbg+vprv+tht0+xvbg+=ensuring
comprehensive ^jj+atrb+++=comprehensive
metadata ^nn+++??+=metadata
is ^vbz+bez+vrb++=is
generally ^rb+down+++=generally
more ^rbr++++=more
efficient ^jj++++=efficient
immediately ^rb+tm+++=immediately
following ^jj+atrb++xvbg+=following
fieldwork ^nn+++??+=fieldwork
or ^cc++++=or
data ^nns++++=data
collection ^nn+nom+++=collection,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
details ^nns++++=details
are ^vb+ber+aux++=are
most ^ql+emph+++=most
readily ^rb++++=readily
recalled ^vpsv++agls+xvbn+=recalled.
. ^zz++++=EXTRAWORD
