This ^dt+dem+++=This
colleagues ^vb++++=colleagues
from ^in++++=from
Mnrj ^np+++??+=MNRJ
who ^whp+rel+subj++=who
provided ^vbd+vsua++xvbn+=provided
secondary ^jj+atrb+++=secondary
data ^nns++++=data
from ^in++++=from
Pnt ^np+++??+=PNT:
: ^zz++++=EXTRAWORD
J ^zz++++=J.
. ^zz++++=EXTRAWORD
P ^zz++++=P.
. ^zz++++=EXTRAWORD
Pombal ^np+++??+=Pombal
Jr ^np+++??+=Jr
and ^cc++++=and
M ^zz++++=M.
. ^zz++++=EXTRAWORD
W ^zz++++=W.
. ^zz++++=EXTRAWORD
Cardoso ^np+++??+=Cardoso
( ^zz++++=(amphibians);
amphibians ^nns++++=EXTRAWORD
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
p ^zz++++=P.
. ^zz++++=EXTRAWORD
passos ^np++++=Passos
and ^cc++++=and
p ^zz++++=P.
. ^zz++++=EXTRAWORD
pinna ^np++++=Pinna
( ^zz++++=(reptiles).
reptiles ^nns++++=EXTRAWORD
). ^nn++++=EXTRAWORD
