A ^at++++=A
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012;
; ^zz++++=EXTRAWORD
Gingerich ^np+++??+=Gingerich,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
attendance ^nn++++=attendance
at ^in++++=at
campaign ^nn++++=campaign
events ^nns++++=events
( ^zz++++=(Szwarcberg,
szwarcberg ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012;
; ^zz++++=EXTRAWORD
Mu ^np+++??+=Mu
oz ^nnu++++=oz,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
size ^nn++++=size
of ^in++++=of
the ^ati++++=the
networks ^nns++++=networks
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
establish ^vb+vprv+++=establish
( ^zz++++=(Stokes
stokes ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
