A ^at++++=A
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Match ^nn++++=MATCH
values ^nns++++=values
were ^vbd+bed+vrb++=were
significantly ^rb++++=significantly
lower ^jjr+pred+++=lower
than ^in++++=than
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
( ^zz++++=(p=0.002).
p=0.002 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Regarding ^in++++=Regarding
Factor ^nn++++=Factor
Vii ^np+++??+=VII
( ^zz++++=(Interest),
interest ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tr ^jj++++=TR-PRE
- ^zz++++=EXTRAWORD
pre ^nn+++??+=EXTRAWORD
values ^nns++++=values
were ^vbd+bed+vrb++=were
significantly ^rb++++=significantly
higher ^jjr+pred+++=higher
than ^in++++=than
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
( ^zz++++=(p=0.008),
p=0.008 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Match ^nn++++=MATCH
values ^nns++++=values
were ^vbd+bed+vrb++=were
also ^rb++++=also
significantly ^rb++++=significantly
higher ^jjr++++=higher
than ^in++++=than
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
( ^zz++++=(p=0.000).
p=0.000 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
Factor ^nn++++=Factor
Xii ^np+++??+=XII
( ^zz++++=(Serenity),
serenity ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tr ^jj++++=TR-PRE
- ^zz++++=EXTRAWORD
pre ^nn+++??+=EXTRAWORD
values ^nns++++=values
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
than ^in++++=than
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
in ^in++++=in
Series ^nn++++=Series
1 ^zz++++=1
( ^zz++++=(p=0.023)
p=0.023 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
Series ^nn++++=Series
3 ^zz++++=3
( ^zz++++=(p=0.023),
p=0.023 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
lower ^jjr++++=lower
than ^in++++=than
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
in ^in++++=in
Series ^nn++++=Series
2 ^zz++++=2
( ^zz++++=(p=0.034).
p=0.034 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Overall ^jjb++++=Overall,
, ^zz++++=EXTRAWORD
Tr ^jj++++=TR-PRE
- ^zz++++=EXTRAWORD
pre ^nn+++??+=EXTRAWORD
values ^nns++++=values
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
for ^in++++=for
Factor ^nn++++=Factor
Ii ^np+++??+=II
( ^zz++++=(Fatigue)
fatigue ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
compared ^vbd+++xvbn+=compared
to ^to++++=to
Match ^vbi++++=MATCH
values ^nns++++=values,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
Match ^nn++++=MATCH
values ^nns++++=values
were ^vbd+bed+vrb++=were
higher ^jjr+pred+++=higher
for ^in++++=for
Factors ^nns++++=Factors
Vii ^np+++??+=VII
( ^zz++++=(Interest)
interest ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
Xii ^np+++??+=XII
( ^zz++++=(Serenity)
serenity ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
compared ^vbd+++xvbn+=compared
to ^in++++=to
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values;
; ^zz++++=EXTRAWORD
additionally ^nn+++??+=additionally,
, ^zz++++=EXTRAWORD
Tr ^jj++++=TR-POST
- ^zz++++=EXTRAWORD
post ^nn++++=EXTRAWORD
values ^nns++++=values
for ^in++++=for
Factor ^nn++++=Factor
Ii ^np+++??+=II
 ^zz++++=(Fatigue)
Fatigue ^np++++=EXTRAWORD
	 ^zz++++=EXTRAWORD
Were ^vbd+bed+vrb++=were
Higher ^jjr+pred+++=higher
Than ^in++++=than
Match ^nn++++=MATCH
Values ^nns++++=values.
 ^zz++++=EXTRAWORD
