A ^at++++=A
and ^cc++++=and
Brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
Women ^nns++++=Women
were ^vbd+bed+aux++=were
often ^rb++splt++=often
confined ^vpsv++agls+xvbnx+=confined
to ^in++++=to
domestic ^jj+atrb+++=domestic
spaces ^nns++++=spaces
and ^cc++++=and
regarded ^vbd+++xvbn+=regarded
as ^ql++++=as
inferior ^jj++++=inferior,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
primary ^jj+atrb+++=primary
role ^nn++++=role
being ^vwbg+beg++xvbg+=being
the ^ati++++=the
reproduction ^nn+nom+++=reproduction
of ^in++++=of
male ^jj+atrb+++=male
heirs ^nns++++=heirs
to ^to++++=to
maintain ^vbi+vpub+++=maintain
male ^jj+atrb+++=male
dominance ^nn+nom+++=dominance.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
resulted ^jj+++xvbn+=resulted
in ^in++++=in
a ^at++++=a
significant ^jj+atrb+++=significant
proportion ^nn+nom+++=proportion
of ^in++++=of
illiterate ^jj+atrb+++=illiterate
women ^nns++++=women
within ^in++++=within
the ^ati++++=the
colony ^nn++++=colony.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
the ^ati++++=the
current ^jj+atrb+++=current
invisibility ^nn+nom+++=invisibility
of ^in++++=of
women ^nns++++=women
among ^in++++=among
students ^nns++++=students
with ^in++++=with
D&t ^np+++??+=D&T
indicators ^nns++++=indicators
can ^md+pos+++=can
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
as ^ql++++=as
a ^at++++=a
continuation ^nn+nom+++=continuation
of ^in++++=of
these ^dt+dem+++=these
historical ^jj+atrb+++=historical
patterns ^nns++++=patterns.
. ^zz++++=EXTRAWORD
The ^ati++++=The
enduring ^jj+atrb++xvbg+=enduring
effects ^nns++++=effects
of ^in++++=of
inequity ^nn+nom+++=inequity
and ^cc++++=and
injustice ^nn++++=injustice,
, ^zz++++=EXTRAWORD
perpetuated ^xvbn+++xvbn+=perpetuated
by ^in++++=by
these ^dt+dem+++=these
legitimizing ^jj+atrb++xvbg+=legitimizing
myths ^nns++++=myths,
, ^zz++++=EXTRAWORD
continue ^vb++++=continue
to ^to++++=to
shape ^vbi++++=shape
the ^ati++++=the
perceptions ^nns+nom+++=perceptions
of ^in++++=of
teachers ^nns+nom+++=teachers,
, ^zz++++=EXTRAWORD
students ^nns++++=students,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
guardians ^nns++++=guardians
regarding ^in++++=regarding
the ^ati++++=the
characteristics ^nns++++=characteristics
of ^in++++=of
these ^dt+dem+++=these
students ^nns++++=students.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
historically ^rb++++=historically
differentiated ^jj+atrb++xvbn+=differentiated
educational ^jj+atrb+++=educational
experiences ^nns+nom+++=experiences
and ^cc++++=and
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
successful ^jj+atrb+++=successful
female ^jj+atrb+++=female
role ^nn++++=role
models ^nns++++=models
have ^vb+hv+aux++=have
contributed ^vprf+++xvbnx+=contributed
to ^in++++=to
lower ^jjr+atrb+++=lower
self ^nn++++=self-esteem
- ^zz++++=EXTRAWORD
esteem ^nn++++=EXTRAWORD
among ^in++++=among
women ^nns++++=women,
, ^zz++++=EXTRAWORD
as ^in++++=as
exemplified ^nn++++=exemplified
by ^in++++=by
the ^ati++++=the
phenomenon ^nn++++=phenomenon
of ^in++++=of
" ^zz++++="imposter
imposter ^nn+nom+++=EXTRAWORD
syndrome ^nn++++=syndrome,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
women ^nns++++=women
attribute ^vb++++=attribute
their ^pp$+pp3+++=their
achievements ^nns+nom+++=achievements
to ^in++++=to
external ^jj+atrb+++=external
factors ^nns++++=factors
rather ^rb++++=rather
than ^in++++=than
their ^pp$+pp3+++=their
own ^ap++++=own
abilities ^nns+nom+++=abilities
( ^zz++++=(Freitas
freitas ^np++++=EXTRAWORD
& ^zz++++=&
perez ^np++++=Perez,
, ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
