A ^at++++=A
did ^vbd+dod+aux++=did
not ^xnot++not++=not
decrease ^vb++++=decrease
significantly ^rb++++=significantly
in ^in++++=in
February ^nr+nom+++=February
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
1.51 ^cd++++=1.51,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI
[ ^zz++++=[0.88
0.88 ^nn+++??+=EXTRAWORD
2.61 ^cd++++=2.61])
] ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
or ^cc++++=or
March ^nr++++=March
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
0.58 ^nn+++??+=0.58,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI
[ ^zz++++=[0.33
0.33 ^nn+++??+=EXTRAWORD
1.01] ^cd++++=1.01]),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
most ^ql+emph+++=most
substantial ^jj+atrb+++=substantial
reductions ^nns+nom+++=reductions
occurred ^vbd+++xvbn+=occurred
in ^in++++=in
April ^nr++++=April
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
0.24 ^nn+++??+=0.24,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI
[ ^zz++++=[0.11
0.11 ^nn+++??+=EXTRAWORD
0.53 ^nn+++??+=0.53])
] ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
May ^md+pos+++=May
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
0.19 ^nn+++??+=0.19,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI
[ ^zz++++=[0.09
0.09 ^nn+++??+=EXTRAWORD
0.43 ^nn+++??+=0.43])
] ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
of ^in++++=of
2020 ^cd++++=2020.
. ^zz++++=EXTRAWORD
Following ^jj+++xvbg+=Following
this ^dt+dem+++=this
period ^nn++++=period,
, ^zz++++=EXTRAWORD
significant ^jj+atrb+++=significant
reductions ^nns+nom+++=reductions
in ^in++++=in
diabetes ^nn++++=diabetes
treatment ^nn+nom+++=treatment
procedures ^nns++++=procedures
were ^vbd+bed+aux++=were
observed ^vpsv++agls+xvbnx+=observed
only ^rb+down+++=only
in ^in++++=in
August ^nr++++=August
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
0.61 ^nn+++??+=0.61,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
Ci ^np+++??+=CI
[ ^zz++++=[0.38
0.38 ^nn+++??+=EXTRAWORD
0.99 ^nn+++??+=0.99])
] ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
December ^nr+nom+++=December
( ^zz++++=(IRR
irr ^nn+++??+=EXTRAWORD
= ^zz++++==
0.29 ^nn++++=0.29,
, ^zz++++=EXTRAWORD
95 ^cd++++=95%
% ^zz++++=EXTRAWORD
ci ^np++++=CI
[ ^zz++++=[0.16
0.16 ^nn++++=EXTRAWORD
0.54] ^nn++++=0.54]).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
