A ^at++++=A
to ^in++++=to
the ^ati++++=the
prenatal ^nn+nom+++=prenatal
and ^cc++++=and
puerperal ^jj+atrb+++=puerperal
periods ^nns++++=periods.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fourth ^od++++=fourth
pattern ^nn++++=pattern,
, ^zz++++=EXTRAWORD
consisting ^vbg+++xvbg+=consisting
of ^in++++=of
an ^at++++=an
initial ^jj+atrb+++=initial
reduction ^nn+nom+++=reduction
followed ^vwbn+vprv++xvbn+=followed
by ^in++++=by
an ^at++++=an
increase ^nn++++=increase,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
observed ^vpsv++agls+xvbnx+=observed
in ^in++++=in
asthma ^nn++++=asthma
and ^cc++++=and
other ^ap++++=other
lung ^nn++++=lung
diseases ^nns++++=diseases.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fifth ^nn++++=fifth
pattern ^nn++++=pattern,
, ^zz++++=EXTRAWORD
characterized ^xvbn+++xvbn+=characterized
by ^in++++=by
increases ^nns++++=increases
in ^in++++=in
both ^abx++++=both
comparisons ^nns++++=comparisons,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
identified ^vpsv++agls+xvbnx+=identified
in ^in++++=in
cerebrovascular ^nn+++??+=cerebrovascular
diseases ^nns++++=diseases,
, ^zz++++=EXTRAWORD
kidney ^nn++++=kidney
and ^cc++++=and
urinary ^nn+nom+++=urinary
tract ^nn++++=tract
infections ^nns+nom+++=infections,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
skin ^nn++++=skin
diseases ^nns++++=diseases.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj+atrb+++=final
pattern ^nn++++=pattern
included ^vbd+++xvbn+=included
groups ^nns++++=groups
with ^in++++=with
no ^at++++=no
apparent ^jj+atrb+++=apparent
change ^nn++++=change
across ^in+pl+++=across
the ^ati++++=the
periods ^nns++++=periods,
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
anemia ^jj+++??+=anemia,
, ^zz++++=EXTRAWORD
ear ^nn++++=ear,
, ^zz++++=EXTRAWORD
nose ^nn++++=nose
and ^cc++++=and
throat ^nn++++=throat
infections ^nns+nom+++=infections,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
heart ^nn++++=heart
failure ^nn++++=failure.
. ^zz++++=EXTRAWORD
